schid,x2schoolcli,c2caseload,Freq,stu_id,x1txmth,x1txmsem,x1txmscr,x1txmtscor,x1ses,x2txmth,x2txmsem,x2txmscr,x2x1txmscr,x2txmtscor,x2ses,x1schoolcli,x1coupertea,x1coupercou,x1couperpri,c2numgrads
432,1.63,500,29,15686,2.1673,0.2446,65.3191,73.2495,0.8234,3.4635,0.2488,108.758,92.1806,75.7243,1.4461,1.25,-4.11,-5.01,-3.96,210
432,1.63,500,29,24859,2.0316,0.2323,64.0876,71.8404,1.7517,4.2445,0.3741,114.141,90.021,82.6118,1.3396,1.25,-4.11,-5.01,-3.96,NA
432,1.63,500,29,23876,1.5337,0.2481,58.7571,66.6715,2.2934,3.5678,0.2477,109.775,81.3876,76.6442,2.135,1.25,-4.11,-5.01,-3.96,NA
433,1.71,500,25,16662,-0.9063,0.2324,26.9339,41.3414,1.0241,-0.4339,0.3366,46.828,38.6266,41.3558,0.4832,0.31,-0.19,-0.9,-1.11,110
433,1.71,500,25,18485,0.6921,0.2565,48.8302,57.9348,0.1364,1.333,0.2548,77.9243,67.1746,56.9372,0.2768,0.31,-0.19,-0.9,-1.11,650
433,1.71,500,25,10409,0.4204,0.2568,45.5223,55.1141,1.3204,2.3703,0.2388,95.1851,62.5136,66.0845,1.3635,0.31,-0.19,-0.9,-1.11,260
433,1.71,500,25,28190,0.4908,0.2487,46.3875,55.8459,0.1005,1.6987,0.2032,84.2923,63.7368,60.1619,0.1717,0.31,-0.19,-0.9,-1.11,90
433,1.71,500,25,31746,-0.3896,0.2811,34.3607,46.7063,0.6707,0.2535,0.2744,59.5821,47.6738,47.4175,0.912,0.31,-0.19,-0.9,-1.11,NA
433,1.71,500,25,24405,0.4424,0.2408,45.7931,55.3426,0.3385,1.6272,0.2317,83.0303,62.8967,59.5314,0.2412,0.31,-0.19,-0.9,-1.11,40
433,1.71,500,25,31091,0.7064,0.2406,49.003,58.0837,1.0943,2.0803,0.274,90.8119,67.4168,63.5274,1.3166,0.31,-0.19,-0.9,-1.11,300
433,1.71,500,25,23071,-0.0015,0.2611,40.0909,50.7349,1.2984,2.344,0.2496,94.8086,54.9968,65.8522,1.3568,0.31,-0.19,-0.9,-1.11,380
433,1.71,500,25,12112,-0.565,0.2886,31.6667,44.8853,-0.2716,0.7512,0.3255,68.1714,44.3713,51.8067,-0.2388,0.31,-0.19,-0.9,-1.11,425
433,1.71,500,25,20409,0.6868,0.2329,48.7666,57.8801,0.5341,1.056,0.2759,73.2617,67.0856,54.4941,0.6511,0.31,-0.19,-0.9,-1.11,550
433,1.71,500,25,30157,NA,NA,41.6325187,NA,NA,0.757,0.3182,68.268,NA,51.8574,0.4981,0.31,-0.19,-0.9,-1.11,360
433,1.71,500,25,23937,-0.318,0.271,35.4616,47.4492,-0.3713,0.1428,0.315,57.6116,49.042,46.4419,-0.4337,0.31,-0.19,-0.9,-1.11,400
433,1.71,500,25,18913,0.4997,0.239,46.4957,55.9377,1.0875,2.0097,0.2485,89.6619,63.8897,62.9047,0.8917,0.31,-0.19,-0.9,-1.11,550
433,1.71,500,25,20429,1.2423,0.2237,55.3752,63.6473,1.3164,2.4127,0.2547,95.7837,76.3868,66.4584,1.7362,0.31,-0.19,-0.9,-1.11,190
433,1.71,500,25,15357,0.3534,0.2433,44.6945,54.4194,1.0925,1.1906,0.2653,75.5159,61.3439,55.6816,1.2654,0.31,-0.19,-0.9,-1.11,380
433,1.71,500,25,19711,1.0169,0.2448,52.7144,61.3073,-0.9395,1.2833,0.224,77.0792,72.6108,56.4987,-0.219,0.31,-0.19,-0.9,-1.11,550
433,1.71,500,25,31557,0.7382,0.2577,49.3853,58.4134,0.972,-0.3319,0.3524,48.7759,67.9521,42.2555,0.9941,0.31,-0.19,-0.9,-1.11,NA
433,1.71,500,25,27430,-0.0739,0.2485,39.0787,49.9832,1.2037,1.2771,0.2905,76.9749,53.6599,56.4444,1.2668,0.31,-0.19,-0.9,-1.11,280
433,1.71,500,25,31290,1.6584,0.2351,60.1696,67.9662,0.1295,2.1259,0.2628,91.5354,83.5802,63.929,0.5053,0.31,-0.19,-0.9,-1.11,100
433,1.71,500,25,31433,0.4768,0.2639,46.2155,55.7,1.5032,1.3656,0.2475,78.4806,63.4938,57.2245,1.5277,0.31,-0.19,-0.9,-1.11,230
433,1.71,500,25,33806,1.2018,0.2392,54.8984,63.226,0.6686,2.007333523,NA,NA,NA,NA,NA,0.31,-0.19,-0.9,-1.11,400
433,1.71,500,25,20394,-0.2984,0.2663,35.761,47.6526,-0.8725,0.777,0.3043,68.6044,49.4166,52.0341,0.1165,0.31,-0.19,-0.9,-1.11,NA
433,1.71,500,25,34882,0.9642,0.2374,52.0883,60.7602,0.5329,1.3683,0.2487,78.5266,71.7324,57.2482,0.328,0.31,-0.19,-0.9,-1.11,NA
433,1.71,500,25,30427,1.5683,0.2321,59.1524,67.0311,1.3431,2.8969,0.2523,102.166,81.9942,70.7281,1.389,0.31,-0.19,-0.9,-1.11,220
433,1.71,500,25,29835,NA,NA,31.6564296,NA,NA,-0.7523,0.4041,41.073,NA,38.5481,0.6701,0.31,-0.19,-0.9,-1.11,550
434,-3.24,525,27,34856,-0.6837,0.2839,29.915,43.6527,0.5507,-0.0491,0.3687,54.1197,42.2431,44.7494,0.8349,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,34242,0.9955,0.2487,52.4597,61.0846,-0.4611,1.304,0.2706,77.4307,72.2532,56.6813,-0.4627,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,10700,1.1881,0.2194,54.7375,63.0841,1.0828,2.5613,0.2485,97.822,75.4732,67.769,0.8745,-1.05,NA,-1.38,1.1,340
434,-3.24,525,27,31129,-0.7078,0.3006,29.5711,43.402,-0.3271,0.0214,0.3921,55.415,41.8259,45.3708,-0.0464,-1.05,NA,-1.38,1.1,80
434,-3.24,525,27,11196,0.0895,0.246,41.3202,51.679,-0.5007,1.288,0.2628,77.1591,56.6514,56.5402,-0.5264,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,11788,0.0045,0.2541,40.1739,50.7975,0.0496,0.935971429,NA,NA,NA,NA,NA,-1.05,NA,-1.38,1.1,100
434,-3.24,525,27,26494,-0.6025,0.2845,31.1035,44.4958,0.2503,0.4269,0.3391,62.6284,43.6861,48.9473,1.086,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,31763,0.1814,0.2579,42.5218,52.6332,-0.2876,2.1949,0.2382,92.6045,58.3009,64.5378,-0.2027,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,28509,-1.104,0.2428,24.6304,39.289,-0.056,-1.0519,0.499,36.532,35.8301,35.906,-0.0199,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,27768,-0.244,0.2526,36.5856,48.217,0.5381,0.4182,0.3466,62.4768,50.4544,48.8705,0.9329,-1.05,NA,-1.38,1.1,240
434,-3.24,525,27,26632,-0.7359,0.2273,29.1776,43.1107,-0.5433,0.9948,0.2642,72.2419,41.3487,53.9549,0.1734,-1.05,NA,-1.38,1.1,250
434,-3.24,525,27,23151,NA,NA,22.74732004,NA,NA,-1.0207,0.4536,36.9646,NA,36.1814,0.2714,-1.05,NA,-1.38,1.1,250
434,-3.24,525,27,12611,-0.5746,0.2726,31.5218,44.7856,0.6797,0.6695,0.3228,66.7934,44.1949,51.0864,0.683,-1.05,NA,-1.38,1.1,90
434,-3.24,525,27,28051,0.0081,0.266,40.2223,50.8342,-0.2801,1.8559,0.2417,87.0513,55.172,61.5483,0.0246,-1.05,NA,-1.38,1.1,550
434,-3.24,525,27,15466,NA,NA,37.37806415,NA,NA,0.639,0.3766,66.276,NA,50.8175,0.151,-1.05,NA,-1.38,1.1,160
434,-3.24,525,27,23793,0.8598,0.2722,50.8431,59.676,0.8651,2.0623,0.2571,90.5219,69.9903,63.3686,0.3074,-1.05,NA,-1.38,1.1,90
434,-3.24,525,27,15132,0.2761,0.2609,43.728,53.6169,0.384,0.8228,0.3412,69.3722,59.9831,52.4382,-0.4839,-1.05,NA,-1.38,1.1,20
434,-3.24,525,27,14677,1.9449,0.2501,63.2374,70.9409,0.6925,3.4669,0.2355,108.793,88.5777,75.7546,1.1982,-1.05,NA,-1.38,1.1,650
434,-3.24,525,27,27531,NA,NA,21.42357797,NA,NA,-1.2233,0.5032,34.3126,NA,34.3953,0.3995,-1.05,NA,-1.38,1.1,80
434,-3.24,525,27,12392,1.1432,0.242,54.2081,62.6177,1.3076,2.1902,0.2523,92.5327,74.7195,64.4963,1.4167,-1.05,NA,-1.38,1.1,400
434,-3.24,525,27,23548,NA,NA,35.55462442,NA,NA,0.4266,0.3337,62.6229,NA,48.9445,0.7522,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,19923,-0.0656,0.2441,39.1955,50.0688,0.9587,0.9216,0.3153,71.0225,53.8132,53.3097,1.1825,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,12140,-0.2077,0.2479,37.1307,48.5946,-0.0394,0.1158,0.3587,57.1253,51.1461,46.2031,-0.3952,-1.05,NA,-1.38,1.1,250
434,-3.24,525,27,27145,NA,NA,33.59636465,NA,NA,0.2038,0.3884,58.6997,NA,46.9792,-1.4411,-1.05,NA,-1.38,1.1,30
434,-3.24,525,27,19089,0.3379,0.2324,44.5016,54.2584,0.0269,0.2646,0.3461,59.7791,61.0717,47.5157,-0.2629,-1.05,NA,-1.38,1.1,380
434,-3.24,525,27,18111,0.0175,0.2446,40.3517,50.9324,0.1584,0.482,0.3234,63.5842,55.345,49.4329,0.1068,-1.05,NA,-1.38,1.1,NA
434,-3.24,525,27,17952,-1.1581,0.2313,24.0512,38.7282,0.7523,-0.3134,0.3391,49.1305,35.1273,42.4191,1.097,-1.05,NA,-1.38,1.1,110
435,-0.81,525,23,16862,-0.5567,0.2777,31.7917,44.9711,-0.7731,0.2937,0.3894,60.293,44.5235,47.7722,0.2301,NA,-1.24,-0.49,-1.11,130
435,-0.81,525,23,33176,-0.8716,0.2822,27.3708,41.702,0.3421,-0.0388,0.3252,54.3093,39.1569,44.8398,0.46,NA,-1.24,-0.49,-1.11,300
435,-0.81,525,23,14647,-0.5501,0.2712,31.8924,45.04,-0.0506,0.4964,0.3619,63.8333,44.6462,49.56,-0.1611,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,18284,-1.2685,0.2623,22.9304,37.5817,0.0967,-0.4525,0.3432,46.4752,33.7684,41.1919,-0.0077,NA,-1.24,-0.49,-1.11,40
435,-0.81,525,23,14748,-1.4936,0.3296,20.9102,35.2452,-0.7095,0.3383,0.3711,61.0785,31.322,48.1657,-0.4462,NA,-1.24,-0.49,-1.11,400
435,-0.81,525,23,17898,-0.7061,0.2858,29.5958,43.4201,0.0876,2.2958,0.2328,94.1112,41.8559,65.4277,0.2386,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,22015,-0.732,0.2792,29.2326,43.1518,-0.0489,0.2941,0.4358,60.2997,41.4155,47.7756,-0.1207,NA,-1.24,-0.49,-1.11,50
435,-0.81,525,23,22006,1.1589,0.2615,54.3938,62.7812,0.8832,2.7709,0.2494,100.571,74.9834,69.6172,0.3789,NA,-1.24,-0.49,-1.11,30
435,-0.81,525,23,30749,-0.1351,0.2652,38.1994,49.3479,-0.1822,1.1596,0.2414,74.9957,52.5164,55.4084,0.2159,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,34347,-0.0975,0.2534,38.7419,49.738,0.0324,1.5343,0.2331,81.3988,53.2201,58.7122,-0.17,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,24725,-1.2439,0.2817,23.1726,37.8369,-0.1193,0.026236568,NA,NA,NA,NA,NA,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,13002,-1.5783,0.3303,20.2439,34.3658,-0.3394,-0.7594,0.3771,40.9547,30.515,38.4854,-0.6326,NA,-1.24,-0.49,-1.11,200
435,-0.81,525,23,26990,-2.068,0.3666,17.3916,29.2821,-1.0862,-1.0865,0.4524,36.0641,27.031,35.6015,-0.4879,NA,-1.24,-0.49,-1.11,300
435,-0.81,525,23,18660,0.2901,0.2468,43.9041,53.7623,-0.4016,1.4144,0.2326,79.3181,60.2304,57.6548,-0.7732,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,28809,-0.1148,0.2713,38.4935,49.5587,0.417,1.2031,0.2411,75.7262,52.8972,55.7919,0.6783,NA,-1.24,-0.49,-1.11,140
435,-0.81,525,23,14433,-0.7107,0.2797,29.5303,43.372,-0.3431,-0.7614,0.4283,40.9224,41.7764,38.4682,-0.0313,NA,-1.24,-0.49,-1.11,450
435,-0.81,525,23,10465,-1.8526,0.3841,18.4444,31.5178,-0.8132,0.2777,0.3957,60.0105,28.3268,47.6311,-0.0093,NA,-1.24,-0.49,-1.11,270
435,-0.81,525,23,26563,NA,NA,20.28262397,NA,NA,-1.3322,0.554,33.0318,NA,33.4346,-0.9391,NA,-1.24,-0.49,-1.11,360
435,-0.81,525,23,34881,-0.3545,0.2937,34.9011,47.0702,-0.3631,1.7521,0.2613,85.2342,48.3437,60.6327,-0.343,NA,-1.24,-0.49,-1.11,380
435,-0.81,525,23,26328,-0.1693,0.277,37.6986,48.9925,0.0324,0.8,0.3073,68.9909,51.8716,52.2374,0.1523,NA,-1.24,-0.49,-1.11,NA
435,-0.81,525,23,10804,0.5876,0.2952,47.5659,56.8498,-0.7553,0.3447,0.2975,61.1912,65.3989,48.2223,-0.3038,NA,-1.24,-0.49,-1.11,500
435,-0.81,525,23,12856,0.0957,0.2741,41.4028,51.7436,0.7188,0.4816,0.3547,63.5773,56.7638,49.4294,0.6881,NA,-1.24,-0.49,-1.11,80
435,-0.81,525,23,11519,-0.0731,0.3049,39.0899,49.9914,0.4304,0.752,0.3209,68.1845,53.6747,51.8136,0.0966,NA,-1.24,-0.49,-1.11,90
436,-0.21,525,28,12337,0.6334,0.2884,48.1219,57.3261,0.6357,0.861665391,NA,NA,NA,NA,NA,-1.4,0.81,-0.49,-0.35,450
436,-0.21,525,28,23561,1.8899,0.2323,62.6751,70.3694,1.1076,2.1661,0.2775,92.1621,87.6381,64.2836,0.6938,-1.4,0.81,-0.49,-0.35,NA
436,-0.21,525,28,31652,0.4329,0.3009,45.6771,55.2446,0.4186,-1.7106,0.5737,29.3801,62.7325,30.0983,0.2145,-1.4,0.81,-0.49,-0.35,380
436,-0.21,525,28,22441,-0.3919,0.1883,34.3245,46.682,-0.1774,0.2018,0.4013,58.6646,47.629,46.9618,-0.3616,-1.4,0.81,-0.49,-0.35,140
436,-0.21,525,28,12308,0.897,0.2685,51.2877,60.0625,0.7584,1.0413,0.2699,73.0165,70.6117,54.3645,0.591,-1.4,0.81,-0.49,-0.35,50
436,-0.21,525,28,13261,-0.2423,0.2797,36.6122,48.2354,-0.1236,0.6358,0.3588,66.2218,50.4881,50.7894,0.0441,-1.4,0.81,-0.49,-0.35,NA
436,-0.21,525,28,28921,-0.2952,0.2688,35.8095,47.6856,0.1587,0.3292,0.36,60.9187,49.4774,48.0855,0.4567,-1.4,0.81,-0.49,-0.35,650
436,-0.21,525,28,29128,-1.2898,0.2754,22.7244,37.3609,-0.7751,-0.4302,0.4041,46.8986,33.5187,41.3885,-0.0569,-1.4,0.81,-0.49,-0.35,290
436,-0.21,525,28,17049,-0.9176,0.2532,26.795,41.2248,0.0865,0.9587,0.3947,71.6408,38.4579,53.6368,0.0276,-1.4,0.81,-0.49,-0.35,400
436,-0.21,525,28,27889,0.941,0.2475,51.8113,60.5186,0.1252,0.799,0.3304,68.9738,71.3445,52.2283,-0.2576,-1.4,0.81,-0.49,-0.35,160
436,-0.21,525,28,28495,-0.1077,0.2442,38.5958,49.6324,0.1829,-0.4937,0.3925,45.6974,53.03,40.8286,0.8463,-1.4,0.81,-0.49,-0.35,NA
436,-0.21,525,28,19979,1.5929,0.226,59.4315,67.2862,1.885,2.3181,0.2669,94.436,82.4258,65.6244,1.4458,-1.4,0.81,-0.49,-0.35,450
436,-0.21,525,28,22426,1.1682,0.2348,54.5035,62.8778,0.2256,2.0961,0.2645,91.0638,75.1395,63.6663,0.1984,-1.4,0.81,-0.49,-0.35,NA
436,-0.21,525,28,32902,0.9363,0.2449,51.756,60.4704,0.5629,-0.3568,0.3638,48.2993,71.267,42.0359,1.2167,-1.4,0.81,-0.49,-0.35,60
436,-0.21,525,28,27116,0.4446,0.2387,45.8207,55.3659,0.336,0.861,0.3231,70.011,62.9356,52.7752,0.8517,-1.4,0.81,-0.49,-0.35,180
436,-0.21,525,28,21185,0.075,0.2365,41.1279,51.5291,0.5311,0.7729,0.2924,68.5359,56.3902,51.9981,0.5349,-1.4,0.81,-0.49,-0.35,500
436,-0.21,525,28,11337,0.8233,0.2214,50.407,59.2974,0.1079,0.7157,0.3392,67.5737,69.3807,51.4937,-0.0371,-1.4,0.81,-0.49,-0.35,400
436,-0.21,525,28,14668,1.3408,0.2138,56.5278,64.6699,0.3579,0.9924,0.2691,72.2021,78.0579,53.9338,0.655,-1.4,0.81,-0.49,-0.35,NA
436,-0.21,525,28,29196,0.7145,0.2528,49.1007,58.1679,0.6776,2.4273,0.2546,95.9875,67.5537,66.5868,0.9845,-1.4,0.81,-0.49,-0.35,200
436,-0.21,525,28,16503,-0.8402,0.312,27.7751,42.0283,0.549,-0.6086,0.4104,43.5746,39.6475,39.8151,-0.8412,-1.4,0.81,-0.49,-0.35,500
436,-0.21,525,28,25445,-0.4166,0.2711,33.9426,46.4253,-0.3558,0.1588,0.3775,57.8975,47.1576,46.5827,0.4725,-1.4,0.81,-0.49,-0.35,NA
436,-0.21,525,28,20096,-0.1094,0.2748,38.5712,49.6147,-0.1528,-0.3988,0.4246,47.4963,52.9981,41.6652,-0.0817,-1.4,0.81,-0.49,-0.35,80
436,-0.21,525,28,19055,0.2287,0.2479,43.1271,53.1241,0.5499,0.5992,0.3398,65.5975,59.1423,50.4661,0.6546,-1.4,0.81,-0.49,-0.35,150
436,-0.21,525,28,27518,1.2555,0.2215,55.5302,63.7844,0.5661,1.8888,0.2756,87.6195,76.6099,61.8382,1.6999,-1.4,0.81,-0.49,-0.35,140
436,-0.21,525,28,27977,-0.7823,0.2783,28.5413,42.6287,-0.4204,-0.182447254,NA,NA,NA,NA,NA,-1.4,0.81,-0.49,-0.35,400
436,-0.21,525,28,14881,0.0252,0.2781,40.4566,51.0122,-0.5512,-0.4835,0.3792,45.8903,55.4854,40.919,-0.1891,-1.4,0.81,-0.49,-0.35,210
436,-0.21,525,28,28351,-0.5298,0.2003,32.2004,45.2501,0.6138,0.8274,0.3073,69.4496,45.0218,52.479,0.2374,-1.4,0.81,-0.49,-0.35,40
436,-0.21,525,28,27877,0.8999,0.2463,51.3221,60.0924,0.5378,1.2376,0.2457,76.3075,70.6599,56.0962,0.3386,-1.4,0.81,-0.49,-0.35,320
437,0.14,525,24,10852,0.714,0.2771,49.0944,58.1624,-0.8411,0.5253,0.3066,64.3318,67.5448,49.8149,-0.4433,-0.39,0.02,0.26,0.54,300
437,0.14,525,24,28446,0.6617,0.2707,48.4641,57.6199,-0.2053,0.7016,0.3322,67.3351,66.6612,51.3689,-0.4326,-0.39,0.02,0.26,0.54,30
437,0.14,525,24,10800,-0.4906,0.2304,32.8013,45.6573,-1.245,0.4607,0.3443,63.2143,45.756,49.2446,-0.1212,-0.39,0.02,0.26,0.54,160
437,0.14,525,24,28297,0.3857,0.2823,45.0943,54.7542,-0.0903,0.4509,0.3464,63.0445,61.9086,49.1583,0.3534,-0.39,0.02,0.26,0.54,220
437,0.14,525,24,29289,-0.7953,0.2606,28.3673,42.4944,-0.209,-0.644,0.3343,42.9411,40.3659,39.5034,-0.75,-0.39,0.02,0.26,0.54,360
437,0.14,525,24,11604,NA,NA,40.11648316,NA,NA,0.4012,0.3615,62.1795,NA,48.7202,0.7299,-0.39,0.02,0.26,0.54,550
437,0.14,525,24,17921,-1.5001,0.2697,20.8571,35.1776,-0.7138,-0.329141767,NA,NA,NA,NA,NA,-0.39,0.02,0.26,0.54,100
437,0.14,525,24,22856,0.6837,0.3095,48.7292,57.8479,1.3615,0.0538,0.2835,56.0063,67.0331,45.6571,0.7016,-0.39,0.02,0.26,0.54,70
437,0.14,525,24,15582,0.674,0.2886,48.6128,57.7477,2.3821,1.1786,0.3546,75.3146,66.8699,55.576,2.0204,-0.39,0.02,0.26,0.54,160
437,0.14,525,24,32052,0.2719,0.296,43.6746,53.5729,1.5764,1.2648,0.2686,76.7664,59.9082,56.3357,0.2532,-0.39,0.02,0.26,0.54,NA
437,0.14,525,24,10423,-1.0232,0.2723,25.5365,40.1284,0.7237,0.8165,0.3429,69.2662,36.93,52.3823,0.6214,-0.39,0.02,0.26,0.54,10
437,0.14,525,24,18035,NA,NA,31.74923396,NA,NA,-0.9478,0.4703,38.0089,NA,36.824,0.752,-0.39,0.02,0.26,0.54,NA
437,0.14,525,24,11148,0.447,0.2982,45.8506,55.3911,-0.4879,1.0058,0.3052,72.4253,62.9779,54.0518,0.2624,-0.39,0.02,0.26,0.54,400
437,0.14,525,24,29852,-2.39,0.4471,16.2922,25.9387,0.2677,-1.084,0.4086,36.0978,25.6472,35.6237,0.2926,-0.39,0.02,0.26,0.54,NA
437,0.14,525,24,29369,0.2209,0.3022,43.0278,53.0431,-0.4165,0.2307,0.3813,59.1785,59.0037,47.2167,-0.0639,-0.39,0.02,0.26,0.54,450
437,0.14,525,24,15629,-1.907,0.3652,18.1508,30.9537,-1.248,0.0942,0.4252,56.737,27.9672,46.0131,-1.1152,-0.39,0.02,0.26,0.54,290
437,0.14,525,24,33037,1.0489,0.2457,53.094,61.6397,-0.1763,0.195,0.3058,58.5446,73.1448,46.9024,-0.3525,-0.39,0.02,0.26,0.54,400
437,0.14,525,24,34427,-1.0153,0.2565,25.6277,40.2105,-0.1143,-0.141140849,NA,NA,NA,NA,NA,-0.39,0.02,0.26,0.54,NA
437,0.14,525,24,32211,0.3099,0.2931,44.1519,53.9676,0.9905,0.186,0.3883,58.3833,60.579,46.8225,0.6264,-0.39,0.02,0.26,0.54,190
437,0.14,525,24,21390,NA,NA,52.24062746,NA,NA,2.5155,0.2952,97.2027,NA,67.365,-0.0032,-0.39,0.02,0.26,0.54,NA
437,0.14,525,24,21654,-0.375,0.4989,34.5849,46.8571,-0.0823,-1.7954,0.5627,28.7308,47.9513,29.3498,-0.138,-0.39,0.02,0.26,0.54,500
437,0.14,525,24,33924,-0.4614,0.2126,33.251,45.9604,0.8512,0.8451,0.3298,69.7455,46.307,52.635,0.7822,-0.39,0.02,0.26,0.54,NA
437,0.14,525,24,21964,0.3531,0.3277,44.6909,54.4164,-0.6116,0.6133,0.3248,65.8387,61.3389,50.5909,-0.42,-0.39,0.02,0.26,0.54,40
437,0.14,525,24,31885,-0.1599,0.4394,37.8375,49.0907,0.2139,-1.0101,0.4117,37.1141,52.0501,36.2754,0.0918,-0.39,0.02,0.26,0.54,450
438,0.24,525,23,26149,-0.5974,0.2822,31.1795,44.5487,-0.235,0.3124,0.321,60.6231,43.7785,47.9374,-0.4519,0.57,0.52,-0.49,0.15,NA
438,0.24,525,23,16730,0.5878,0.2815,47.5686,56.8521,-0.2239,1.2462,0.2411,76.452,65.4027,56.1717,-0.6965,0.57,0.52,-0.49,0.15,550
438,0.24,525,23,26500,0.6285,0.3132,48.062,57.2747,0.4479,2.0704,0.2619,90.6513,66.0967,63.4394,0.4155,0.57,0.52,-0.49,0.15,210
438,0.24,525,23,26365,1.0609,0.2193,53.2352,61.7634,0.307,1.19,0.2632,75.5059,73.3437,55.6764,0.4608,0.57,0.52,-0.49,0.15,30
438,0.24,525,23,16149,1.245,0.2227,55.4069,63.6753,0.0233,0.9486,0.3317,71.4721,76.4324,53.5476,0.0642,0.57,0.52,-0.49,0.15,NA
438,0.24,525,23,27475,1.8553,0.2393,62.3143,70.0107,0.538,2.3699,0.2632,95.1798,87.0409,66.0812,0.7304,0.57,0.52,-0.49,0.15,260
438,0.24,525,23,15344,0.5126,0.2903,46.6538,56.072,-0.2701,1.5681,0.2255,81.9912,64.1129,59.0105,-0.6818,0.57,0.52,-0.49,0.15,50
438,0.24,525,23,25305,0.1791,0.2556,42.4929,52.6099,-0.0417,0.2748,0.389,59.9592,58.2608,47.6055,-0.4524,0.57,0.52,-0.49,0.15,360
438,0.24,525,23,16677,-0.1094,0.2641,38.5714,49.6148,-0.1236,0.6385,0.3587,66.2665,52.9983,50.8126,-0.1769,0.57,0.52,-0.49,0.15,300
438,0.24,525,23,22574,1.7336,0.249,61.0038,68.7469,-0.0889,2.014966075,NA,NA,NA,NA,NA,0.57,0.52,-0.49,0.15,230
438,0.24,525,23,21642,-0.0207,0.2853,39.8247,50.535,-0.8321,0.313,0.3637,60.6325,54.643,47.9421,0.3231,0.57,0.52,-0.49,0.15,NA
438,0.24,525,23,33334,-0.9039,0.2183,26.9645,41.3668,-0.5844,-0.429,0.3956,46.9223,38.6637,41.3995,-0.7857,0.57,0.52,-0.49,0.15,NA
438,0.24,525,23,25140,1.0554,0.2432,53.1699,61.7062,0.1284,2.183,0.2592,92.4215,73.2516,64.4323,0.2782,0.57,0.52,-0.49,0.15,NA
438,0.24,525,23,15927,0.6158,0.2583,47.9087,57.1433,-0.1472,1.4868,0.2515,80.5715,65.8812,58.2937,0.8756,0.57,0.52,-0.49,0.15,425
438,0.24,525,23,13974,-0.0082,0.2719,39.999,50.6657,-0.2841,-0.034,0.3833,54.3988,54.8745,44.8826,0.407,0.57,0.52,-0.49,0.15,650
438,0.24,525,23,11303,0.3296,0.3066,44.3976,54.1718,0.6688,1.1794,0.2849,75.3267,60.9251,55.5823,0.9628,0.57,0.52,-0.49,0.15,230
438,0.24,525,23,25271,-0.0328,0.2347,39.6575,50.4102,0.1969,0.7229,0.3397,67.695,54.4216,51.5571,0.1405,0.57,0.52,-0.49,0.15,360
438,0.24,525,23,17758,0.9176,0.2296,51.5335,60.2765,0.6537,0.6868,0.3597,67.0863,70.9557,51.2391,-0.3727,0.57,0.52,-0.49,0.15,180
438,0.24,525,23,28515,1.0215,0.2326,52.7683,61.3545,0.1454,1.4493,0.2467,79.9213,72.6866,57.963,0.1816,0.57,0.52,-0.49,0.15,320
438,0.24,525,23,16152,-1.8523,0.4113,18.4464,31.5216,-0.5493,-0.849210328,NA,NA,NA,NA,NA,0.57,0.52,-0.49,0.15,600
438,0.24,525,23,10332,0.4225,0.2331,45.5487,55.1363,0.6766,1.4927,0.2414,80.6743,62.551,58.3458,0.841,0.57,0.52,-0.49,0.15,380
438,0.24,525,23,24631,-0.1033,0.2392,38.6588,49.6779,0.7132,0.602,0.3236,65.6448,53.1119,50.4906,0.7574,0.57,0.52,-0.49,0.15,NA
438,0.24,525,23,24710,1.4115,0.2205,57.3495,65.4034,0.8222,1.0053,0.2612,72.4168,79.2685,54.0474,1.2221,0.57,0.52,-0.49,0.15,320
439,0.65,525,30,21972,1.3772,0.2447,56.9508,65.0469,0.8143,2.1407,0.2501,91.7672,78.6788,64.0595,0.9143,-0.61,0.81,-0.15,0,320
439,0.65,525,30,21442,0.1446,0.2473,42.0459,52.2518,0.984,1.0223,0.2974,72.6995,57.644,54.1969,1.6237,-0.61,0.81,-0.15,0,NA
439,0.65,525,30,10003,1.2997,0.2555,56.0477,64.2431,1.2741,1.1852,0.321,75.4243,77.3584,55.6336,1.0141,-0.61,0.81,-0.15,0,150
439,0.65,525,30,22913,-0.3068,0.1918,35.633,47.5655,0.7724,1.0121,0.2669,72.5303,49.2562,54.1074,0.5282,-0.61,0.81,-0.15,0,20
439,0.65,525,30,24570,-0.239,0.2671,36.6614,48.2693,0.6924,1.167,0.2749,75.1188,50.5503,55.4731,0.5093,-0.61,0.81,-0.15,0,60
